ImageId,EncodedPixels
No_9 CD31_dapi_8bit.png, 448667 6 449613 9 450559 11 451507 10 452454 10 453401 10 454349 8 455297 7 456246 3
No_9 CD31_dapi_8bit.png, 12902 6 13848 8 14795 9 15742 10 16689 11 17636 12 18584 11 19532 10 20480 9 21429 7 22379 3
No_9 CD31_dapi_8bit.png, 427 10 1373 12 2320 12 3267 12 4214 12 5162 11 6110 9 7059 4
No_9 CD31_dapi_8bit.png, 330536 5 331482 10 332429 10 333376 11 334324 10 335272 9 336220 7 337168 5 338116 3
No_9 CD31_dapi_8bit.png, 303936 5 304881 8 305827 10 306774 10 307721 11 308669 10 309616 10 310563 9 311510 9 312457 8 313404 7 314352 5
No_9 CD31_dapi_8bit.png, 766020 4 766965 7 767911 9 768856 11 769802 12 770748 13 771694 14 772641 14 773588 13 774535 12 775483 10 776433 4
No_9 CD31_dapi_8bit.png, 531747 7 532693 9 533639 11 534585 13 535531 14 536478 15 537425 15 538372 15 539319 15 540267 13 541214 12 542163 9
No_9 CD31_dapi_8bit.png, 99592 7 100537 10 101484 12 102431 13 103378 15 104325 16 105272 17 106219 17 107167 16 108114 16 109063 12
No_9 CD31_dapi_8bit.png, 607091 4 608036 7 608983 8 609929 10 610875 11 611822 11 612769 11 613716 10 614663 10 615610 9 616558 8 617505 6
No_9 CD31_dapi_8bit.png, 571080 3 572023 11 572969 13 573916 14 574863 14 575810 13 576758 11 577708 7
No_9 CD31_dapi_8bit.png, 772097 4 773042 8 773988 11 774934 13 775881 13 776827 15 777774 15 778722 13 779669 13 780617 10 781566 5
No_9 CD31_dapi_8bit.png, 115504 7 116448 12 117394 13 118340 15 119287 15 120233 16 121181 14 122128 14 123078 10
No_9 CD31_dapi_8bit.png, 501867 2 502810 8 503756 10 504702 11 505649 12 506595 13 507543 11 508490 10 509438 8 510387 4
No_9 CD31_dapi_8bit.png, 415147 5 416092 9 417039 10 417985 12 418932 12 419879 12 420826 12 421773 12 422720 11 423667 10 424614 9 425561 7 426510 3
No_9 CD31_dapi_8bit.png, 14065 4 15010 8 15957 9 16903 11 17850 12 18798 11 19745 11 20693 9 21643 2
No_9 CD31_dapi_8bit.png, 856761 5 857707 7 858653 8 859600 9 860547 9 861494 8 862441 8 863388 8 864335 7 865282 7 866229 6 867178 3
No_9 CD31_dapi_8bit.png, 763375 6 764321 10 765267 12 766214 12 767160 13 768107 13 769054 13 770002 11 770949 11 771898 7
No_9 CD31_dapi_8bit.png, 181620 6 182566 8 183512 10 184459 11 185406 11 186353 11 187301 10 188248 10 189196 8 190144 5
No_9 CD31_dapi_8bit.png, 729539 7 730485 10 731431 11 732378 12 733325 12 734272 12 735219 12 736168 9 737116 8 738064 5
No_9 CD31_dapi_8bit.png, 145792 6 146738 8 147684 9 148631 9 149578 9 150525 8 151472 8 152420 6
No_9 CD31_dapi_8bit.png, 627366 5 628312 8 629258 11 630204 13 631151 13 632098 13 633045 13 633992 13 634939 12 635887 9 636836 5
No_9 CD31_dapi_8bit.png, 228074 5 229020 7 229967 7 230914 8 231862 7 232809 8 233756 8 234703 8 235650 8 236598 7 237545 7 238493 5
No_9 CD31_dapi_8bit.png, 260 12 1203 17 2148 19 3095 19 4041 20 4988 19 5935 16 6882 13 7830 10 8780 3
No_9 CD31_dapi_8bit.png, 505501 5 506446 9 507392 11 508338 13 509285 13 510231 13 511179 12 512126 11 513074 9 514022 6
No_9 CD31_dapi_8bit.png, 196607 6 197552 9 198498 11 199445 12 200391 14 201338 14 202286 13 203234 11 204183 6
No_9 CD31_dapi_8bit.png, 437150 7 438096 9 439042 11 439988 13 440935 13 441882 13 442829 13 443776 13 444724 11 445672 9 446621 4
No_9 CD31_dapi_8bit.png, 388135 3 389079 9 390026 10 390972 12 391918 13 392865 13 393811 13 394757 13 395704 12 396650 12 397597 12 398544 12 399491 12 400439 11
No_9 CD31_dapi_8bit.png, 827902 4 828847 7 829793 9 830739 11 831686 11 832633 11 833580 11 834527 11 835474 10 836422 8 837371 5
No_9 CD31_dapi_8bit.png, 626406 4 627351 9 628297 10 629244 11 630191 11 631138 11 632085 10 633032 9 633980 6
No_9 CD31_dapi_8bit.png, 845536 11 846482 14 847429 15 848376 15 849324 14 850273 11 851224 5
No_9 CD31_dapi_8bit.png, 315657 6 316602 11 317548 12 318495 13 319442 13 320389 13 321337 12 322284 12 323232 10 324180 9 325129 5
No_9 CD31_dapi_8bit.png, 685389 2 686334 8 687280 10 688227 11 689173 12 690120 12 691067 12 692014 12 692962 10 693911 7
No_9 CD31_dapi_8bit.png, 400538 7 401483 11 402430 12 403376 14 404323 14 405271 13 406219 13 407166 13 408115 8 408125 1 409068 3 409072 1
No_9 CD31_dapi_8bit.png, 565286 6 566230 10 567176 12 568123 13 569070 13 570017 13 570964 13 571911 12 572858 12 573806 10 574755 6
No_9 CD31_dapi_8bit.png, 173447 6 174393 8 175340 9 176286 10 177233 10 178180 10 179127 10 180074 10 181022 9 181971 7 182919 6 183866 6
No_9 CD31_dapi_8bit.png, 271403 9 272349 13 273295 15 274242 17 275190 16 276138 15 277086 14 278035 12 278984 9 279932 6
No_9 CD31_dapi_8bit.png, 132663 7 133608 10 134555 10 135501 12 136448 12 137395 12 138342 11 139290 10 140238 8 141186 6
No_9 CD31_dapi_8bit.png, 463694 2 464638 8 465585 10 466531 12 467478 12 468425 12 469372 12 470320 11 471267 10 472216 6
No_9 CD31_dapi_8bit.png, 764006 2 764951 10 765897 12 766844 13 767791 13 768738 13 769685 12 770633 11 771581 9 772530 5
No_9 CD31_dapi_8bit.png, 403718 6 404664 8 405610 9 406557 10 407503 11 408451 10 409398 9 410346 8 411294 6 412243 3
No_9 CD31_dapi_8bit.png, 626922 3 627864 9 628810 11 629756 12 630703 12 631650 12 632597 12 633544 12 634491 11 635439 7 636388 1
No_9 CD31_dapi_8bit.png, 425176 5 426121 8 427067 10 428014 11 428961 11 429908 11 430856 10 431804 8 432752 7 433701 4
No_9 CD31_dapi_8bit.png, 935 7 1880 10 2827 12 3774 13 4721 13 5668 13 6615 13 7563 12 8511 10 9459 8 10408 4
No_9 CD31_dapi_8bit.png, 280130 4 281074 8 282020 10 282965 12 283911 14 284857 15 285804 15 286751 15 287698 14 288646 12 289593 11 290542 7
No_9 CD31_dapi_8bit.png, 273563 6 274507 11 275453 12 276399 13 277346 13 278293 13 279240 11 280188 8 281136 3
No_9 CD31_dapi_8bit.png, 313994 7 314940 9 315886 11 316832 12 317779 12 318726 11 319673 11 320621 9 321570 4
No_9 CD31_dapi_8bit.png, 582047 5 582992 9 583938 10 584884 11 585831 11 586778 11 587726 9 588675 6
No_9 CD31_dapi_8bit.png, 751076 7 752022 9 752969 10 753916 10 754862 11 755809 11 756756 10 757704 9 758651 8 759599 6
No_9 CD31_dapi_8bit.png, 33635 6 34581 9 35527 10 36474 10 37420 12 38367 12 39314 12 40261 11 41208 11 42156 8 43106 3
No_9 CD31_dapi_8bit.png, 701874 2 702818 10 703764 12 704710 13 705657 13 706604 13 707552 12 708500 10 709449 6
No_9 CD31_dapi_8bit.png, 469310 5 470253 12 471199 14 472145 15 473092 15 474039 14 474986 13 475934 10 476883 5
No_9 CD31_dapi_8bit.png, 739639 5 740584 9 741531 10 742477 11 743424 12 744371 12 745319 10 746266 10 747215 7
No_9 CD31_dapi_8bit.png, 739354 5 740298 9 741245 10 742191 11 743138 11 744085 11 745032 10 745979 10 746926 9 747874 7 748822 4
No_9 CD31_dapi_8bit.png, 603045 6 603991 8 604938 9 605885 10 606832 11 607779 11 608727 10 609675 8 610624 5
No_9 CD31_dapi_8bit.png, 44554 6 45500 8 46446 9 47393 10 48340 10 49287 10 50234 9 51182 8 52131 2
No_9 CD31_dapi_8bit.png, 425819 5 426765 7 427711 9 428658 9 429605 10 430552 10 431499 10 432446 10 433393 10 434340 9 435288 7 436236 5
No_9 CD31_dapi_8bit.png, 167544 7 168489 10 169435 12 170382 12 171329 12 172276 11 173224 10 174173 4
No_9 CD31_dapi_8bit.png, 880488 1 881431 9 882377 11 883323 12 884270 12 885217 12 886164 11 887112 8 888060 5
No_9 CD31_dapi_8bit.png, 481859 7 482804 12 483751 13 484697 14 485644 14 486591 14 487538 13 488485 13 489433 11 490381 8 491331 3
No_9 CD31_dapi_8bit.png, 329856 2 330801 6 331747 8 332694 8 333640 9 334587 9 335533 10 336480 9 337427 9 338374 8 339322 4
No_9 CD31_dapi_8bit.png, 510246 5 511191 9 512137 12 513084 12 514031 13 514978 13 515925 13 516872 13 517820 12 518768 9
No_9 CD31_dapi_8bit.png, 865042 3 865987 9 866933 12 867880 12 868826 13 869773 13 870720 13 871668 11 872616 9 873565 6
No_9 CD31_dapi_8bit.png, 477598 4 478542 8 479487 12 480434 13 481381 13 482328 13 483275 12 484223 10 485174 4
No_9 CD31_dapi_8bit.png, 326632 7 327577 11 328523 13 329470 13 330416 14 331363 14 332310 13 333258 11 334206 9 335155 4
No_9 CD31_dapi_8bit.png, 202618 5 203564 8 204510 9 205457 10 206403 11 207350 11 208298 10 209245 10 210193 8 211141 6
No_9 CD31_dapi_8bit.png, 884570 3 885516 6 886462 9 887409 10 888355 11 889302 12 890249 12 891196 12 892144 11 893091 10 894039 9 894987 7
No_9 CD31_dapi_8bit.png, 266972 4 267917 8 268862 11 269809 11 270755 12 271702 12 272650 11 273597 10 274546 6
No_9 CD31_dapi_8bit.png, 344348 4 345293 8 346239 10 347185 12 348132 12 349079 13 350026 13 350973 13 351921 12 352869 10 353817 8 354767 3
No_9 CD31_dapi_8bit.png, 875681 4 876625 8 877570 10 878516 11 879463 11 880409 12 881356 12 882303 11 883250 11 884197 10 885144 9 886092 7 887040 5
No_9 CD31_dapi_8bit.png, 31826 8 32772 11 33718 13 34664 14 35611 14 36558 14 37505 14 38452 14 39400 13 40348 11
No_9 CD31_dapi_8bit.png, 712029 3 712973 10 713919 12 714866 12 715813 12 716760 12 717711 6
No_9 CD31_dapi_8bit.png, 348 7 1293 11 2239 12 3186 11 4133 11 5080 10 6027 9 6975 7 7923 4
No_9 CD31_dapi_8bit.png, 137909 5 138854 8 139800 10 140747 11 141694 11 142641 11 143588 11 144536 10 145483 9 146431 7 147379 5 148328 1
No_9 CD31_dapi_8bit.png, 469296 3 470240 8 471185 11 472131 12 473077 13 474024 13 474971 12 475919 11 476866 10 477814 8 478764 3
No_9 CD31_dapi_8bit.png, 670212 8 671158 10 672104 11 673051 12 673998 11 674946 10 675893 10 676841 8 677789 3
No_9 CD31_dapi_8bit.png, 120175 4 121120 7 122067 9 123013 10 123961 10 124908 10 125856 8 126806 4
No_9 CD31_dapi_8bit.png, 383902 4 384847 9 385794 10 386740 12 387687 12 388634 12 389581 12 390529 11 391476 10 392426 5
No_9 CD31_dapi_8bit.png, 874612 4 875557 8 876503 10 877450 10 878396 12 879344 11 880292 10 881240 9 882188 7 883136 5 884084 3
No_9 CD31_dapi_8bit.png, 665179 4 666124 8 667070 10 668016 12 668962 13 669909 13 670856 13 671803 12 672751 10 673699 8 674647 6
No_9 CD31_dapi_8bit.png, 576531 5 577476 9 578422 10 579369 10 580315 11 581262 10 582210 9 583157 8 584106 4
No_9 CD31_dapi_8bit.png, 205312 4 206257 7 207203 9 208150 10 209097 10 210043 12 210990 12 211937 12 212884 12 213832 10 214779 9 215728 5
No_9 CD31_dapi_8bit.png, 134291 6 135236 10 136183 11 137130 11 138077 11 139024 10 139971 10 140919 8 141868 5
No_9 CD31_dapi_8bit.png, 518032 4 518976 10 519922 12 520868 14 521815 14 522762 14 523710 12 524658 11 525607 7
No_9 CD31_dapi_8bit.png, 142920 7 143866 10 144812 12 145759 12 146706 12 147653 11 148600 10 149548 7
No_9 CD31_dapi_8bit.png, 43132 7 44078 10 45025 11 45972 12 46919 12 47867 11 48814 11 49762 9 50711 6
No_9 CD31_dapi_8bit.png, 823771 2 824715 7 825661 10 826608 10 827554 12 828501 12 829449 11 830396 10 831344 9 832293 5
No_9 CD31_dapi_8bit.png, 878128 8 879074 10 880021 10 880967 12 881914 12 882862 10 883809 9 884758 6
No_9 CD31_dapi_8bit.png, 763804 8 764750 10 765697 10 766644 10 767591 11 768538 11 769485 10 770433 9 771380 8 772329 5
No_9 CD31_dapi_8bit.png, 818815 3 819759 8 820705 10 821651 12 822598 12 823544 13 824491 13 825438 12 826385 12 827333 10 828281 8 829229 5
No_9 CD31_dapi_8bit.png, 634269 5 635212 11 636158 12 637104 14 638051 14 638998 13 639945 12 640893 10 641841 8
No_9 CD31_dapi_8bit.png, 867538 4 868482 8 869428 10 870375 10 871321 11 872268 11 873215 11 874163 10 875110 9 876059 6
No_9 CD31_dapi_8bit.png, 479092 5 480036 9 480982 10 481928 11 482875 11 483823 10 484771 8 485720 4
No_9 CD31_dapi_8bit.png, 234807 6 235753 8 236699 10 237645 11 238592 11 239539 11 240486 10 241434 8
No_9 CD31_dapi_8bit.png, 117104 7 118049 10 118996 11 119942 13 120889 13 121836 13 122783 12 123730 12 124678 10 125626 7
No_9 CD31_dapi_8bit.png, 144978 4 145924 7 146870 9 147817 9 148764 9 149711 9 150659 8 151607 7 152554 7 153502 6 154450 4
No_9 CD31_dapi_8bit.png, 742393 2 743338 7 744285 7 745232 8 746179 9 747126 9 748073 9 749020 10 749967 10 750915 9 751863 7 752812 5
No_9 CD31_dapi_8bit.png, 643455 4 644400 8 645346 10 646292 11 647239 11 648186 11 649134 9 650082 7 651030 4
No_9 CD31_dapi_8bit.png, 325772 8 326717 12 327664 13 328610 14 329557 14 330504 14 331451 13 332398 12 333345 11 334293 8 335241 4
No_9 CD31_dapi_8bit.png, 775532 5 776476 10 777423 11 778370 12 779317 13 780264 13 781212 11 782161 8 783109 6
No_9 CD31_dapi_8bit.png, 721923 8 722868 10 723815 11 724761 12 725708 12 726656 11 727603 10 728552 7
No_9 CD31_dapi_8bit.png, 702479 2 703424 8 704370 11 705316 13 706263 13 707210 13 708157 12 709104 11 710051 10 711000 6
No_9 CD31_dapi_8bit.png, 137076 5 138022 8 138969 9 139915 10 140862 11 141809 11 142757 10 143704 9 144653 5
No_9 CD31_dapi_8bit.png, 372721 7 373666 11 374612 12 375557 15 376504 15 377450 15 378397 14 379345 12 380293 10 381241 5
No_9 CD31_dapi_8bit.png, 555656 5 556601 8 557547 9 558493 10 559440 10 560387 10 561335 9 562283 8 563231 7 564180 3
No_9 CD31_dapi_8bit.png, 226248 7 227192 12 228138 14 229084 16 230031 16 230979 15 231926 14 232875 11 233826 4
No_9 CD31_dapi_8bit.png, 365069 3 366012 10 366958 11 367904 13 368851 13 369798 13 370745 13 371692 12 372639 11 373587 9 374535 7 375484 3
No_9 CD31_dapi_8bit.png, 838463 2 839407 8 840352 11 841298 12 842244 14 843191 14 844138 13 845085 13 846033 11 846981 8
No_9 CD31_dapi_8bit.png, 840482 4 841427 7 842372 9 843318 10 844265 10 845212 10 846159 9 847106 8 848054 7 849001 6 849950 2
No_9 CD31_dapi_8bit.png, 563435 6 564380 11 565326 13 566273 13 567219 14 568166 14 569113 13 570061 12 571008 11 571957 8 572906 5
No_9 CD31_dapi_8bit.png, 274559 8 275504 12 276450 13 277397 14 278344 13 279291 13 280237 12 281185 9 282133 4
No_9 CD31_dapi_8bit.png, 344003 6 344946 11 345890 14 346835 16 347781 17 348727 18 349674 16 350620 16 351567 15 352515 14 353463 13 354411 11 355362 5
No_9 CD31_dapi_8bit.png, 613614 7 614556 13 615502 14 616449 14 617396 15 618343 15 619290 14 620237 14 621184 14 622131 13 623079 11 624026 9 624974 6
No_9 CD31_dapi_8bit.png, 191853 5 192798 12 193744 14 194691 14 195638 14 196585 14 197533 13 198481 10 199433 2
No_9 CD31_dapi_8bit.png, 608811 4 609755 9 610701 12 611647 13 612594 13 613541 13 614488 12 615435 11 616384 6
No_9 CD31_dapi_8bit.png, 775179 4 776123 9 777070 10 778016 11 778963 11 779910 11 780858 10 781805 9 782752 8 783700 6
No_9 CD31_dapi_8bit.png, 652399 5 653344 9 654290 11 655236 13 656182 14 657129 14 658077 13 659025 12 659974 9 660924 4
No_9 CD31_dapi_8bit.png, 592469 5 593414 11 594360 13 595307 13 596253 15 597200 15 598148 13 599095 12 600044 9
No_9 CD31_dapi_8bit.png, 319755 4 320699 9 321644 11 322590 12 323537 12 324484 11 325431 9 326378 7 327325 4
No_9 CD31_dapi_8bit.png, 321007 11 321954 14 322901 15 323848 16 324796 15 325745 13 326693 13 327642 10 328591 7
No_9 CD31_dapi_8bit.png, 648088 6 649033 9 649979 10 650926 10 651872 11 652819 11 653767 9 654714 9 655662 7 656610 4
No_9 CD31_dapi_8bit.png, 384701 3 385647 8 386593 12 387540 13 388487 14 389435 13 390383 11 391332 8
No_9 CD31_dapi_8bit.png, 780976 3 781920 7 782865 10 783811 11 784758 11 785705 11 786652 10 787599 9 788548 5
No_9 CD31_dapi_8bit.png, 398422 4 399366 9 400312 11 401258 12 402204 13 403151 12 404097 13 405045 11 405992 10 406940 8 407888 5
No_9 CD31_dapi_8bit.png, 774421 2 775365 9 776310 12 777257 13 778204 13 779150 14 780097 14 781044 14 781992 13 782940 11 783888 8
No_9 CD31_dapi_8bit.png, 464398 7 465343 10 466289 12 467235 13 468182 13 469129 13 470077 11 471025 9 471976 1
No_9 CD31_dapi_8bit.png, 854181 3 855125 8 856072 9 857018 11 857965 12 858912 12 859860 11 860807 11 861755 9 862707 3
No_9 CD31_dapi_8bit.png, 849593 3 850538 8 851485 9 852431 10 853378 11 854325 11 855273 10 856221 9 857169 7 858118 5
No_9 CD31_dapi_8bit.png, 489941 5 490886 10 491832 12 492779 13 493726 13 494672 14 495619 14 496567 12 497514 11 498463 7
No_9 CD31_dapi_8bit.png, 264758 6 265704 8 266651 8 267597 10 268544 10 269492 9 270439 9 271387 8 272334 7 273282 5
No_9 CD31_dapi_8bit.png, 408888 2 409832 7 410778 9 411724 10 412671 10 413618 10 414566 9 415513 8 416462 5
No_9 CD31_dapi_8bit.png, 311222 3 312167 8 313112 11 314058 12 315005 12 315952 12 316898 13 317846 12 318793 11 319741 9 320691 4
No_9 CD31_dapi_8bit.png, 399615 5 400561 7 401508 8 402455 10 403402 10 404350 9 405297 9 406246 5
No_9 CD31_dapi_8bit.png, 298607 2 299552 5 300498 7 301445 8 302392 8 303338 10 304285 10 305232 10 306179 10 307126 10 308074 9 309021 8 309970 4
No_9 CD31_dapi_8bit.png, 397568 5 398513 8 399458 11 400405 11 401352 11 402298 12 403246 10 404193 10 405141 8
No_9 CD31_dapi_8bit.png, 360421 5 361366 9 362312 11 363259 11 364206 11 365152 12 366100 11 367047 10 367995 8 368943 5
No_9 CD31_dapi_8bit.png, 368778 6 369723 11 370670 12 371616 14 372563 14 373510 14 374458 12 375406 11 376355 6
No_9 CD31_dapi_8bit.png, 681817 4 682763 7 683710 8 684657 8 685604 9 686551 9 687498 10 688445 10 689393 9 690341 7 691291 3
No_9 CD31_dapi_8bit.png, 569218 3 570163 7 571110 8 572056 10 573003 11 573951 12 574898 12 575846 11 576798 6 577747 4
No_9 CD31_dapi_8bit.png, 734107 1 735049 9 735996 10 736942 12 737889 12 738836 12 739784 10 740731 9 741680 5
No_9 CD31_dapi_8bit.png, 811083 5 812028 9 812974 11 813920 13 814867 13 815814 13 816761 13 817708 12 818656 10 819603 9 820551 6
No_9 CD31_dapi_8bit.png, 420062 9 421008 12 421954 14 422901 14 423849 13 424797 11 425745 9 426694 6
No_9 CD31_dapi_8bit.png, 780994 3 781938 9 782885 10 783831 11 784778 12 785725 12 786673 11 787620 10 788568 9 789518 5
No_9 CD31_dapi_8bit.png, 853113 5 854058 8 855004 10 855950 11 856897 11 857844 11 858791 11 859739 9 860689 4
No_9 CD31_dapi_8bit.png, 295445 4 296390 7 297337 8 298283 9 299230 9 300177 9 301125 7 302074 4
No_9 CD31_dapi_8bit.png, 607851 5 608796 9 609741 11 610688 11 611634 12 612581 12 613528 11 614476 9 615424 6
No_9 CD31_dapi_8bit.png, 270195 2 271140 8 272086 11 273033 12 273980 12 274927 13 275874 13 276821 12 277769 11 278717 9 279665 7
No_9 CD31_dapi_8bit.png, 690421 5 691367 8 692313 10 693260 10 694207 11 695154 11 696101 11 697049 9 697998 6 698947 3
No_9 CD31_dapi_8bit.png, 586813 4 587758 9 588705 10 589652 11 590599 11 591547 10 592495 8 593444 5
No_9 CD31_dapi_8bit.png, 693157 5 694102 9 695049 9 695996 9 696943 9 697890 8 698837 8 699785 7 700732 7 701680 6
No_9 CD31_dapi_8bit.png, 359228 5 360172 10 361118 12 362065 12 363012 12 363959 12 364907 11 365854 10 366804 4
No_9 CD31_dapi_8bit.png, 301536 3 302482 8 303428 11 304374 13 305321 14 306268 14 307215 14 308162 14 309109 13 310057 10 311007 6
No_9 CD31_dapi_8bit.png, 24219 7 25166 9 26113 11 27060 12 28007 12 28954 12 29902 11 30851 9 31800 6 32748 4
No_9 CD31_dapi_8bit.png, 366183 7 367129 9 368075 11 369022 12 369969 12 370916 12 371864 11 372812 10 373760 8 374710 3
No_9 CD31_dapi_8bit.png, 573738 3 574679 11 575624 14 576571 15 577518 15 578465 15 579411 16 580358 15 581305 15 582252 13 583199 11 584147 4
R001_X012_Y011-8bit.png, 817922 5 819722 9 821523 11 823324 13 825125 14 826927 14 828728 15 830530 15 832332 15 834134 15 835936 15 837738 15 839541 13 841343 13 843146 11 844949 9 846754 4
R001_X012_Y011-8bit.png, 4556750 7 4558551 10 4560352 13 4562154 13 4563955 15 4565757 15 4567559 16 4569362 15 4571164 15 4572966 15 4574769 13 4576571 13 4578374 11 4580177 9 4581981 6
R001_X012_Y011-8bit.png, 1087 16 2887 19 4688 21 6490 21 8292 21 10093 22 11895 21 13697 21 15499 20 17302 18 19104 17 20907 15 22710 12 24515 6
R001_X012_Y011-8bit.png, 643596 3 645396 7 647197 9 648999 10 650800 12 652602 13 654404 13 656206 14 658008 15 659810 15 661613 15 663415 15 665217 16 667020 15 668822 15 670625 15 672427 15 674230 14 676033 13 677836 12 679640 10 681443 8 683247 5
R001_X012_Y011-8bit.png, 2891449 7 2893249 11 2895050 13 2896852 14 2898653 15 2900455 16 2902257 16 2904059 16 2905861 16 2907663 15 2909465 15 2911267 15 2913069 14 2914871 14 2916674 12 2918476 11 2920279 9 2922083 6
R001_X012_Y011-8bit.png, 1100458 2 1102256 9 1104056 12 1105857 13 1107659 14 1109460 15 1111262 16 1113063 17 1114865 17 1116667 17 1118469 16 1120271 16 1122074 15 1123876 14 1125679 12 1127483 9 1129288 4
R001_X012_Y011-8bit.png, 229139 5 230939 8 232740 10 234541 11 236342 12 238144 12 239945 14 241747 14 243549 14 245351 14 247153 14 248955 13 250757 13 252559 13 254362 12 256164 11 257966 11 259769 10 261572 8 263375 6 265178 4
R001_X012_Y011-8bit.png, 918412 6 920212 9 922013 11 923814 13 925615 14 927417 15 929219 15 931020 16 932822 16 934624 16 936426 15 938229 14 940031 14 941834 12 943637 10 945440 7
R001_X012_Y011-8bit.png, 1478805 4 1480604 9 1482405 12 1484207 13 1486008 15 1487810 15 1489612 16 1491414 16 1493216 16 1495018 16 1496820 16 1498623 14 1500426 13 1502229 11 1504034 6
R001_X012_Y011-8bit.png, 4466668 7 4468469 9 4470270 11 4472071 13 4473872 15 4475674 15 4477476 16 4479277 17 4481079 17 4482881 17 4484684 16 4486486 16 4488288 15 4490091 13 4491895 10 4493699 6
